,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,NPOPCHG_2010,BIRTHS2010,DEATHS2010,NATURALINC2010,INTERNATIONALMIG2010,DOMESTICMIG2010,NETMIG2010,RESIDUAL2010,GQESTIMATESBASE2010
1841,50,4,8,35,25,New Mexico,Lea County,64727,64726,64598,-128,247,194,53,14,-205,-191,10,2057
1842,50,4,8,35,27,New Mexico,Lincoln County,20497,20493,20450,-43,38,65,-27,-2,-11,-13,-3,116
1843,50,4,8,35,28,New Mexico,Los Alamos County,17950,17950,17994,44,36,43,-7,8,41,49,2,94
1844,50,4,8,35,29,New Mexico,Luna County,25095,25095,25081,-14,84,93,-9,1,-4,-3,-2,551
1845,50,4,8,35,31,New Mexico,McKinley County,71492,71485,71673,188,300,148,152,1,39,40,-4,780
1846,50,4,8,35,33,New Mexico,Mora County,4881,4881,4893,12,11,3,8,-1,5,4,0,8
1847,50,4,8,35,35,New Mexico,Otero County,63797,63832,64403,571,209,95,114,70,359,429,28,2306
1848,50,4,8,35,37,New Mexico,Quay County,9041,9040,9064,24,30,45,-15,0,37,37,2,22
1849,50,4,8,35,39,New Mexico,Rio Arriba County,40246,40220,40286,66,159,78,81,9,-20,-11,-4,425
1850,50,4,8,35,41,New Mexico,Roosevelt County,19846,19840,20018,178,77,47,30,1,134,135,13,1083
1851,50,4,8,35,43,New Mexico,Sandoval County,131561,131621,132431,810,371,159,212,11,550,561,37,761
1852,50,4,8,35,45,New Mexico,San Juan County,130044,130045,130203,158,456,201,255,1,-90,-89,-8,1754
1853,50,4,8,35,47,New Mexico,San Miguel County,29393,29375,29393,18,93,35,58,6,-46,-40,0,1310
1854,50,4,8,35,49,New Mexico,Santa Fe County,144170,144232,144522,290,341,213,128,74,98,172,-10,2613
1855,50,4,8,35,51,New Mexico,Sierra County,11988,11996,12041,45,17,30,-13,-1,55,54,4,265
1856,50,4,8,35,53,New Mexico,Socorro County,17866,17861,17791,-70,52,72,-20,5,-58,-53,3,583
1857,50,4,8,35,55,New Mexico,Taos County,32937,32933,32895,-38,77,79,-2,4,-38,-34,-2,470
1858,50,4,8,35,57,New Mexico,Torrance County,16383,16380,16404,24,41,12,29,11,-16,-5,0,615
1859,50,4,8,35,59,New Mexico,Union County,4549,4553,4541,-12,15,15,0,0,-12,-12,0,662
1860,50,4,8,35,61,New Mexico,Valencia County,76569,76585,76800,215,217,90,127,4,86,90,-2,1529
1861,40,1,2,36,0,New York,New York,19378102,19378144,19399878,21734,61427,35112,26315,18839,-22616,-3777,-804,585684
1862,50,1,2,36,1,New York,Albany County,304204,304208,304086,-122,785,563,222,239,-593,-354,10,17024
1863,50,1,2,36,3,New York,Allegany County,48946,48923,48971,48,120,73,47,11,-5,6,-5,4584
1864,50,1,2,36,5,New York,Bronx County,1385108,1384580,1387298,2718,5432,2169,3263,2722,-3391,-669,124,46705
1865,50,1,2,36,7,New York,Broome County,200600,200675,200481,-194,497,431,66,94,-355,-261,1,10141
1866,50,1,2,36,9,New York,Cattaraugus County,80317,80337,80218,-119,259,262,-3,5,-120,-115,-1,2679
1867,50,1,2,36,11,New York,Cayuga County,80026,80008,79895,-113,216,202,14,7,-135,-128,1,4245
1868,50,1,2,36,13,New York,Chautauqua County,134905,134907,134725,-182,311,393,-82,23,-112,-89,-11,6514
1869,50,1,2,36,15,New York,Chemung County,88830,88847,88895,48,253,197,56,15,-12,3,-11,4916
1870,50,1,2,36,17,New York,Chenango County,50477,50511,50399,-112,107,168,-61,1,-48,-47,-4,796
1871,50,1,2,36,19,New York,Clinton County,82128,82131,82096,-35,218,159,59,24,-118,-94,0,7153
1872,50,1,2,36,21,New York,Columbia County,63096,63066,63036,-30,153,138,15,11,-49,-38,-7,2136
1873,50,1,2,36,23,New York,Cortland County,49336,49290,49279,-11,121,83,38,6,-54,-48,-1,3561
1874,50,1,2,36,25,New York,Delaware County,47980,47962,47888,-74,121,101,20,1,-95,-94,0,2435
1875,50,1,2,36,27,New York,Dutchess County,297488,297454,297728,274,765,556,209,178,-84,94,-29,19965
1876,50,1,2,36,29,New York,Erie County,919040,919134,919152,18,2551,2252,299,502,-701,-199,-82,28387
1877,50,1,2,36,31,New York,Essex County,39370,39373,39360,-13,96,66,30,8,-48,-40,-3,2647
1878,50,1,2,36,33,New York,Franklin County,51599,51601,51645,44,128,82,46,11,-7,4,-6,6400
1879,50,1,2,36,35,New York,Fulton County,55531,55513,55455,-58,137,167,-30,2,-25,-23,-5,1474
1880,50,1,2,36,37,New York,Genesee County,60079,59934,59928,-6,159,169,-10,9,0,9,-5,1908
1881,50,1,2,36,39,New York,Greene County,49221,49214,49139,-75,119,161,-42,2,-30,-28,-5,3400
1882,50,1,2,36,41,New York,Hamilton County,4836,4841,4851,10,10,4,6,0,5,5,-1,80
1883,50,1,2,36,43,New York,Herkimer County,64519,64469,64470,1,172,178,-6,11,3,14,-7,1426
1884,50,1,2,36,45,New York,Jefferson County,116229,116232,116592,360,493,246,247,129,-4,125,-12,6170
1885,50,1,2,36,47,New York,Kings County,2504700,2504721,2509828,5107,10334,3731,6603,3868,-5385,-1517,21,35609
1886,50,1,2,36,49,New York,Lewis County,27087,27090,27077,-13,95,81,14,-1,-26,-27,0,313
1887,50,1,2,36,51,New York,Livingston County,65393,65206,65240,34,145,108,37,13,-9,4,-7,5758
1888,50,1,2,36,53,New York,Madison County,73442,73452,73440,-12,177,187,-10,3,4,7,-9,5133
1889,50,1,2,36,55,New York,Monroe County,744344,744394,744580,186,2209,1541,668,426,-885,-459,-23,26283
1890,50,1,2,36,57,New York,Montgomery County,50219,50264,50307,43,148,109,39,11,-1,10,-6,920
1891,50,1,2,36,59,New York,Nassau County,1339532,1339880,1341669,1789,3706,2604,1102,581,281,862,-175,21666
1892,50,1,2,36,61,New York,New York County,1585873,1586381,1588767,2386,5028,2290,2738,2460,-2625,-165,-187,67373
1893,50,1,2,36,63,New York,Niagara County,216469,216480,216475,-5,544,595,-51,36,40,76,-30,4319
1894,50,1,2,36,65,New York,Oneida County,234878,234860,234756,-104,672,638,34,130,-258,-128,-10,13405
1895,50,1,2,36,67,New York,Onondaga County,467026,467067,467533,466,1367,858,509,280,-284,-4,-39,17069
1896,50,1,2,36,69,New York,Ontario County,107931,108099,108176,77,250,284,-34,13,107,120,-9,3329
1897,50,1,2,36,71,New York,Orange County,372813,372826,373445,619,1265,522,743,113,-234,-121,-3,12230
1898,50,1,2,36,73,New York,Orleans County,42883,42890,42851,-39,112,117,-5,8,-43,-35,1,2586
1899,50,1,2,36,75,New York,Oswego County,122109,122105,122137,32,346,220,126,10,-98,-88,-6,4954
1900,50,1,2,36,77,New York,Otsego County,62259,62278,62259,-19,127,112,15,9,-38,-29,-5,5320
1901,50,1,2,36,79,New York,Putnam County,99710,99654,99667,13,249,187,62,27,-75,-48,-1,2592
1902,50,1,2,36,81,New York,Queens County,2230722,2230619,2234701,4082,7600,3339,4261,4324,-4555,-231,52,28000
1903,50,1,2,36,83,New York,Rensselaer County,159429,159433,159340,-93,430,418,12,57,-154,-97,-8,5607
1904,50,1,2,36,85,New York,Richmond County,468730,468730,469615,885,1383,778,605,156,181,337,-57,7838
1905,50,1,2,36,87,New York,Rockland County,311687,311691,312499,808,1122,451,671,334,-188,146,-9,7183
1906,50,1,2,36,89,New York,St. Lawrence County,111944,111940,111812,-128,310,282,28,16,-176,-160,4,10751
1907,50,1,2,36,91,New York,Saratoga County,219607,219598,220109,511,631,369,262,69,196,265,-16,3950
1908,50,1,2,36,93,New York,Schenectady County,154727,154751,154861,110,451,358,93,75,-35,40,-23,4434
1909,50,1,2,36,95,New York,Schoharie County,32749,32723,32686,-37,82,88,-6,2,-32,-30,-1,1556
1910,50,1,2,36,97,New York,Schuyler County,18343,18362,18334,-28,47,69,-22,0,-3,-3,-3,354
1911,50,1,2,36,99,New York,Seneca County,35251,35248,35266,18,115,66,49,2,-29,-27,-4,2809
1912,50,1,2,36,101,New York,Steuben County,98990,98982,99005,23,315,215,100,13,-83,-70,-7,1583
1913,50,1,2,36,103,New York,Suffolk County,1493350,1493116,1494339,1223,4375,2713,1662,782,-1135,-353,-86,29406
1914,50,1,2,36,105,New York,Sullivan County,77547,77501,77476,-25,210,150,60,27,-109,-82,-3,3825
1915,50,1,2,36,107,New York,Tioga County,51125,51049,51008,-41,130,125,5,0,-44,-44,-2,523
1916,50,1,2,36,109,New York,Tompkins County,101564,101592,101740,148,246,121,125,170,-150,20,3,13232
1917,50,1,2,36,111,New York,Ulster County,182493,182519,182418,-101,421,416,5,63,-160,-97,-9,11773
1918,50,1,2,36,113,New York,Warren County,65707,65692,65665,-27,154,185,-31,5,8,13,-9,738
1919,50,1,2,36,115,New York,Washington County,63216,63254,63356,102,129,112,17,0,88,88,-3,3164
1920,50,1,2,36,117,New York,Wayne County,93772,93751,93751,0,256,230,26,19,-37,-18,-8,1390
1921,50,1,2,36,119,New York,Westchester County,949113,949218,950601,1383,2857,1514,1343,721,-615,106,-66,28709
1922,50,1,2,36,121,New York,Wyoming County,42155,42154,42126,-28,91,72,19,4,-50,-46,-1,3961
1923,50,1,2,36,123,New York,Yates County,25348,25364,25376,12,75,37,38,2,-27,-25,-1,1293
1924,40,3,5,37,0,North Carolina,North Carolina,9535483,9535751,9574323,38572,29917,18643,11274,4585,20699,25284,2014,257464
1925,50,3,5,37,1,North Carolina,Alamance County,151131,151155,151431,276,479,391,88,15,176,191,-3,4229
1926,50,3,5,37,3,North Carolina,Alexander County,37198,37182,37233,51,81,57,24,6,26,32,-5,1161
1927,50,3,5,37,5,North Carolina,Alleghany County,11155,11152,11137,-15,25,48,-23,0,10,10,-2,111
1928,50,3,5,37,7,North Carolina,Anson County,26948,26929,26852,-77,59,97,-38,5,-43,-38,-1,2484
1929,50,3,5,37,9,North Carolina,Ashe County,27281,27240,27228,-12,63,102,-39,3,27,30,-3,369
1930,50,3,5,37,11,North Carolina,Avery County,17797,17807,17799,-8,37,55,-18,-1,12,11,-1,2414
1931,50,3,5,37,13,North Carolina,Beaufort County,47759,47784,47822,38,142,113,29,5,8,13,-4,503
1932,50,3,5,37,15,North Carolina,Bertie County,21282,21275,21245,-30,48,33,15,0,-47,-47,2,1324
1933,50,3,5,37,17,North Carolina,Bladen County,35190,35170,35181,11,89,120,-31,7,36,43,-1,511
1934,50,3,5,37,19,North Carolina,Brunswick County,107431,107429,108069,640,255,241,14,1,579,580,46,843
1935,50,3,5,37,21,North Carolina,Buncombe County,238318,238330,238738,408,611,592,19,24,357,381,8,7673
1936,50,3,5,37,23,North Carolina,Burke County,90912,90837,90580,-257,233,298,-65,21,-218,-197,5,3352
1937,50,3,5,37,25,North Carolina,Cabarrus County,178011,178121,178562,441,569,388,181,36,232,268,-8,1600
1938,50,3,5,37,27,North Carolina,Caldwell County,83029,83058,83022,-36,175,206,-31,2,4,6,-11,968
1939,50,3,5,37,29,North Carolina,Camden County,9980,9980,10009,29,20,6,14,2,14,16,-1,17
1940,50,3,5,37,31,North Carolina,Carteret County,66469,66463,66700,237,132,175,-43,31,235,266,14,987
1941,50,3,5,37,33,North Carolina,Caswell County,23719,23731,23750,19,36,31,5,1,13,14,0,1368
1942,50,3,5,37,35,North Carolina,Catawba County,154358,154717,154730,13,438,307,131,27,-137,-110,-8,2408
1943,50,3,5,37,37,North Carolina,Chatham County,63505,63485,63845,360,158,110,48,11,288,299,13,778
1944,50,3,5,37,39,North Carolina,Cherokee County,27444,27447,27435,-12,56,98,-42,3,28,31,-1,436
1945,50,3,5,37,41,North Carolina,Chowan County,14793,14793,14738,-55,39,62,-23,1,-34,-33,1,273
1946,50,3,5,37,43,North Carolina,Clay County,10587,10590,10608,18,22,16,6,2,11,13,-1,91
1947,50,3,5,37,45,North Carolina,Cleveland County,98078,98032,97917,-115,252,303,-51,6,-64,-58,-6,2050
1948,50,3,5,37,47,North Carolina,Columbus County,58098,58124,57992,-132,143,154,-11,2,-122,-120,-1,2925
1949,50,3,5,37,49,North Carolina,Craven County,103505,103498,104171,673,411,194,217,134,286,420,36,4939
1950,50,3,5,37,51,North Carolina,Cumberland County,319431,319431,327197,7766,1375,510,865,443,5618,6061,840,10157
1951,50,3,5,37,53,North Carolina,Currituck County,23547,23547,23674,127,67,29,38,3,81,84,5,135
1952,50,3,5,37,55,North Carolina,Dare County,33920,33920,33982,62,96,91,5,0,57,57,0,152
1953,50,3,5,37,57,North Carolina,Davidson County,162878,162822,162840,18,414,328,86,16,-67,-51,-17,1691
1954,50,3,5,37,59,North Carolina,Davie County,41240,41221,41254,33,75,106,-31,4,62,66,-2,365
1955,50,3,5,37,61,North Carolina,Duplin County,58505,58417,58666,249,174,92,82,55,112,167,0,679
1956,50,3,5,37,63,North Carolina,Durham County,267587,270001,271357,1356,1109,359,750,279,287,566,40,12508
1957,50,3,5,37,65,North Carolina,Edgecombe County,56552,56539,56619,80,202,104,98,-4,-6,-10,-8,1430
1958,50,3,5,37,67,North Carolina,Forsyth County,350670,350638,351374,736,1195,685,510,149,104,253,-27,9851
1959,50,3,5,37,69,North Carolina,Franklin County,60619,60563,60835,272,174,96,78,8,179,187,7,1640
1960,50,3,5,37,71,North Carolina,Gaston County,206086,206098,206114,16,624,548,76,47,-90,-43,-17,3317
1961,50,3,5,37,73,North Carolina,Gates County,12197,12185,12165,-20,28,51,-23,0,4,4,-1,61
1962,50,3,5,37,75,North Carolina,Graham County,8861,8858,8867,9,23,35,-12,0,21,21,0,93
1963,50,3,5,37,77,North Carolina,Granville County,59916,57538,57673,135,149,63,86,8,41,49,0,4561
1964,50,3,5,37,79,North Carolina,Greene County,21362,21353,21258,-95,52,24,28,-4,-131,-135,12,2320
1965,50,3,5,37,81,North Carolina,Guilford County,488406,488454,489618,1164,1459,786,673,318,223,541,-50,15492
1966,50,3,5,37,83,North Carolina,Halifax County,54691,54624,54470,-154,158,178,-20,6,-143,-137,3,1416
1967,50,3,5,37,85,North Carolina,Harnett County,114678,114691,115753,1062,434,249,185,62,760,822,55,3380
1968,50,3,5,37,87,North Carolina,Haywood County,59036,59032,58932,-100,131,196,-65,-2,-24,-26,-9,813
1969,50,3,5,37,89,North Carolina,Henderson County,106740,106719,106891,172,290,282,8,12,155,167,-3,1299
1970,50,3,5,37,91,North Carolina,Hertford County,24669,24677,24764,87,59,73,-14,13,78,91,10,2297
1971,50,3,5,37,93,North Carolina,Hoke County,46952,46889,47496,607,221,78,143,47,377,424,40,670
1972,50,3,5,37,95,North Carolina,Hyde County,5810,5817,5811,-6,19,21,-2,3,-6,-3,-1,830
1973,50,3,5,37,97,North Carolina,Iredell County,159437,159464,159778,314,435,291,144,35,144,179,-9,1292
1974,50,3,5,37,99,North Carolina,Jackson County,40271,40270,40368,98,103,55,48,15,37,52,-2,3574
1975,50,3,5,37,101,North Carolina,Johnston County,168878,168878,169678,800,572,302,270,26,472,498,32,1771
1976,50,3,5,37,103,North Carolina,Jones County,10153,10167,10143,-24,21,53,-32,2,6,8,0,91
1977,50,3,5,37,105,North Carolina,Lee County,57866,57849,57877,28,224,89,135,11,-117,-106,-1,999
1978,50,3,5,37,107,North Carolina,Lenoir County,59495,59507,59488,-19,180,138,42,19,-78,-59,-2,1242
1979,50,3,5,37,109,North Carolina,Lincoln County,78265,78014,78134,120,196,167,29,2,91,93,-2,679
1980,50,3,5,37,111,North Carolina,McDowell County,44996,45002,45102,100,126,57,69,1,34,35,-4,1666
1981,50,3,5,37,113,North Carolina,Macon County,33922,33925,33959,34,89,64,25,3,12,15,-6,439
1982,50,3,5,37,115,North Carolina,Madison County,20764,20782,20777,-5,38,68,-30,3,22,25,0,1028
1983,50,3,5,37,117,North Carolina,Martin County,24505,24515,24506,-9,64,78,-14,3,3,6,-1,156
1984,50,3,5,37,119,North Carolina,Mecklenburg County,919628,919664,923242,3578,3391,1124,2267,873,474,1347,-36,16113
1985,50,3,5,37,121,North Carolina,Mitchell County,15579,15581,15512,-69,33,68,-35,0,-34,-34,0,204
1986,50,3,5,37,123,North Carolina,Montgomery County,27798,27782,27729,-53,81,99,-18,0,-35,-35,0,1093
1987,50,3,5,37,125,North Carolina,Moore County,88247,88250,88594,344,256,219,37,21,274,295,12,848
1988,50,3,5,37,127,North Carolina,Nash County,95840,95829,95786,-43,263,271,-8,20,-47,-27,-8,2210
1989,50,3,5,37,129,North Carolina,New Hanover County,202667,202683,203284,601,531,320,211,33,347,380,10,6698
1990,50,3,5,37,131,North Carolina,Northampton County,22099,22106,22039,-67,46,78,-32,-1,-33,-34,-1,752
1991,50,3,5,37,133,North Carolina,Onslow County,177772,177801,186892,9091,1036,158,878,493,6724,7217,996,17805
1992,50,3,5,37,135,North Carolina,Orange County,133801,133693,133981,288,315,239,76,174,48,222,-10,9557
1993,50,3,5,37,137,North Carolina,Pamlico County,13144,13143,13109,-34,20,54,-34,1,2,3,-3,705
1994,50,3,5,37,139,North Carolina,Pasquotank County,40661,40661,40626,-35,134,121,13,30,-80,-50,2,3063
1995,50,3,5,37,141,North Carolina,Pender County,52217,52196,52415,219,124,70,54,9,148,157,8,1090
1996,50,3,5,37,143,North Carolina,Perquimans County,13453,13452,13480,28,36,49,-13,0,39,39,2,84
1997,50,3,5,37,145,North Carolina,Person County,39464,39476,39411,-65,103,137,-34,1,-30,-29,-2,442
1998,50,3,5,37,147,North Carolina,Pitt County,168148,168176,168863,687,544,215,329,46,296,342,16,6526
1999,50,3,5,37,149,North Carolina,Polk County,20510,20516,20475,-41,38,54,-16,0,-24,-24,-1,330
2000,50,3,5,37,151,North Carolina,Randolph County,141752,141824,141985,161,400,312,88,1,86,87,-14,1298
2001,50,3,5,37,153,North Carolina,Richmond County,46639,46647,46635,-12,149,141,8,5,-20,-15,-5,1160
2002,50,3,5,37,155,North Carolina,Robeson County,134168,134229,134493,264,502,259,243,11,24,35,-14,4105
2003,50,3,5,37,157,North Carolina,Rockingham County,93643,93645,93661,16,238,212,26,6,-3,3,-13,1055
2004,50,3,5,37,159,North Carolina,Rowan County,138428,138494,138331,-163,384,408,-24,10,-138,-128,-11,4286
2005,50,3,5,37,161,North Carolina,Rutherford County,67810,67819,67740,-79,156,203,-47,6,-28,-22,-10,1223
2006,50,3,5,37,163,North Carolina,Sampson County,63431,63471,63532,61,209,110,99,23,-59,-36,-2,1087
2007,50,3,5,37,165,North Carolina,Scotland County,36157,36160,36062,-98,121,129,-8,4,-99,-95,5,1730
2008,50,3,5,37,167,North Carolina,Stanly County,60585,60586,60579,-7,140,132,8,11,-20,-9,-6,2051
2009,50,3,5,37,169,North Carolina,Stokes County,47401,47413,47344,-69,108,147,-39,1,-27,-26,-4,456
2010,50,3,5,37,171,North Carolina,Surry County,73673,73749,73775,26,195,182,13,15,7,22,-9,870
2011,50,3,5,37,173,North Carolina,Swain County,13981,13978,14006,28,51,25,26,2,3,5,-3,244
2012,50,3,5,37,175,North Carolina,Transylvania County,33090,33089,33085,-4,59,82,-23,4,20,24,-5,1070
2013,50,3,5,37,177,North Carolina,Tyrrell County,4407,4407,4415,8,15,4,11,0,-3,-3,0,632
2014,50,3,5,37,179,North Carolina,Union County,201292,201332,202109,777,591,300,291,35,437,472,14,2050
2015,50,3,5,37,181,North Carolina,Vance County,45422,45408,45289,-119,156,154,2,-3,-121,-124,3,846
2016,50,3,5,37,183,North Carolina,Wake County,900993,901052,906870,5818,3207,1055,2152,740,2737,3477,189,20983
2017,50,3,5,37,185,North Carolina,Warren County,20972,21028,20987,-41,47,58,-11,0,-27,-27,-3,1168
2018,50,3,5,37,187,North Carolina,Washington County,13228,13193,13119,-74,29,73,-44,2,-34,-32,2,151
2019,50,3,5,37,189,North Carolina,Watauga County,51079,51061,50972,-89,75,97,-22,-1,-67,-68,1,5323
2020,50,3,5,37,191,North Carolina,Wayne County,122623,122661,122886,225,403,225,178,77,-14,63,-16,3219
2021,50,3,5,37,193,North Carolina,Wilkes County,69340,69310,69264,-46,172,166,6,-1,-44,-45,-7,967
2022,50,3,5,37,195,North Carolina,Wilson County,81234,81224,81294,70,235,221,14,13,51,64,-8,1593
2023,50,3,5,37,197,North Carolina,Yadkin County,38406,38409,38433,24,132,92,40,-4,-8,-12,-4,304
2024,50,3,5,37,199,North Carolina,Yancey County,17818,17817,17805,-12,43,37,6,1,-18,-17,-1,165
2025,40,2,4,38,0,North Dakota,North Dakota,672591,672576,674715,2139,2336,1494,842,436,817,1253,44,25056
2026,50,2,4,38,1,North Dakota,Adams County,2343,2343,2350,7,8,7,1,0,6,6,0,52
2027,50,2,4,38,3,North Dakota,Barnes County,11066,11064,11065,1,33,45,-12,10,4,14,-1,492
2028,50,2,4,38,5,North Dakota,Benson County,6660,6660,6677,17,37,25,12,1,3,4,1,16
2029,50,2,4,38,7,North Dakota,Billings County,783,784,783,-1,1,0,1,4,-6,-2,0,9
2030,50,2,4,38,9,North Dakota,Bottineau County,6429,6429,6440,11,15,11,4,5,3,8,-1,270
2031,50,2,4,38,11,North Dakota,Bowman County,3151,3151,3143,-8,11,21,-10,2,0,2,0,82
2032,50,2,4,38,13,North Dakota,Burke County,1968,1968,1971,3,1,0,1,0,2,2,0,2
2033,50,2,4,38,15,North Dakota,Burleigh County,81308,81308,81701,393,297,164,133,8,239,247,13,2763
2034,50,2,4,38,17,North Dakota,Cass County,149778,149778,150308,530,537,254,283,197,53,250,-3,5010
2035,50,2,4,38,19,North Dakota,Cavalier County,3993,3994,3987,-7,9,14,-5,0,-1,-1,-1,83
2036,50,2,4,38,21,North Dakota,Dickey County,5289,5287,5278,-9,15,23,-8,1,-1,0,-1,299
2037,50,2,4,38,23,North Dakota,Divide County,2071,2071,2080,9,6,9,-3,1,11,12,0,66
2038,50,2,4,38,25,North Dakota,Dunn County,3536,3536,3536,0,11,19,-8,6,2,8,0,127
2039,50,2,4,38,27,North Dakota,Eddy County,2385,2385,2385,0,4,2,2,0,-1,-1,-1,84
2040,50,2,4,38,29,North Dakota,Emmons County,3550,3545,3531,-14,7,24,-17,0,4,4,-1,53
2041,50,2,4,38,31,North Dakota,Foster County,3343,3337,3343,6,5,7,-2,1,6,7,1,61
2042,50,2,4,38,33,North Dakota,Golden Valley County,1680,1680,1682,2,5,9,-4,0,6,6,0,52
2043,50,2,4,38,35,North Dakota,Grand Forks County,66861,66864,66994,130,262,133,129,82,-77,5,-4,4216
2044,50,2,4,38,37,North Dakota,Grant County,2394,2394,2394,0,3,3,0,0,0,0,0,25
2045,50,2,4,38,39,North Dakota,Griggs County,2420,2421,2416,-5,10,12,-2,0,-2,-2,-1,47
2046,50,2,4,38,41,North Dakota,Hettinger County,2477,2478,2476,-2,9,11,-2,0,0,0,0,169
2047,50,2,4,38,43,North Dakota,Kidder County,2435,2435,2447,12,0,0,0,0,11,11,1,0
2048,50,2,4,38,45,North Dakota,LaMoure County,4139,4141,4130,-11,8,17,-9,0,-2,-2,0,65
2049,50,2,4,38,47,North Dakota,Logan County,1990,1988,1998,10,3,2,1,0,9,9,0,72
2050,50,2,4,38,49,North Dakota,McHenry County,5395,5392,5402,10,14,4,10,0,1,1,-1,48
2051,50,2,4,38,51,North Dakota,McIntosh County,2809,2813,2800,-13,2,7,-5,0,-8,-8,0,103
2052,50,2,4,38,53,North Dakota,McKenzie County,6360,6359,6412,53,10,2,8,3,40,43,2,152
2053,50,2,4,38,55,North Dakota,McLean County,8962,8962,8998,36,24,22,2,1,32,33,1,196
2054,50,2,4,38,57,North Dakota,Mercer County,8424,8424,8419,-5,32,29,3,0,-8,-8,0,126
2055,50,2,4,38,59,North Dakota,Morton County,27471,27469,27570,101,103,87,16,0,80,80,5,597
2056,50,2,4,38,61,North Dakota,Mountrail County,7673,7663,7708,45,28,29,-1,0,42,42,4,564
2057,50,2,4,38,63,North Dakota,Nelson County,3126,3126,3121,-5,8,19,-11,0,6,6,0,80
2058,50,2,4,38,65,North Dakota,Oliver County,1846,1848,1841,-7,6,7,-1,0,-7,-7,1,2
2059,50,2,4,38,67,North Dakota,Pembina County,7413,7403,7402,-1,14,26,-12,2,11,13,-2,149
2060,50,2,4,38,69,North Dakota,Pierce County,4357,4359,4360,1,4,7,-3,0,4,4,0,261
2061,50,2,4,38,71,North Dakota,Ramsey County,11451,11451,11450,-1,38,50,-12,1,10,11,0,492
2062,50,2,4,38,73,North Dakota,Ransom County,5457,5457,5440,-17,8,5,3,0,-20,-20,0,185
2063,50,2,4,38,75,North Dakota,Renville County,2470,2470,2484,14,10,1,9,1,3,4,1,54
2064,50,2,4,38,77,North Dakota,Richland County,16321,16321,16327,6,55,52,3,3,2,5,-2,986
2065,50,2,4,38,79,North Dakota,Rolette County,13937,13939,14007,68,81,21,60,3,6,9,-1,122
2066,50,2,4,38,81,North Dakota,Sargent County,3829,3829,3812,-17,8,3,5,0,-24,-24,2,37
2067,50,2,4,38,83,North Dakota,Sheridan County,1321,1321,1316,-5,4,4,0,0,-6,-6,1,0
2068,50,2,4,38,85,North Dakota,Sioux County,4153,4154,4148,-6,23,15,8,0,-14,-14,0,44
2069,50,2,4,38,87,North Dakota,Slope County,727,727,732,5,5,0,5,0,0,0,0,0
2070,50,2,4,38,89,North Dakota,Stark County,24199,24199,24359,160,73,35,38,19,98,117,5,909
2071,50,2,4,38,91,North Dakota,Steele County,1975,1975,1991,16,5,0,5,0,10,10,1,0
2072,50,2,4,38,93,North Dakota,Stutsman County,21100,21100,21137,37,65,39,26,6,8,14,-3,1733
2073,50,2,4,38,95,North Dakota,Towner County,2246,2246,2243,-3,2,4,-2,0,0,0,-1,43
2074,50,2,4,38,97,North Dakota,Traill County,8121,8121,8105,-16,23,26,-3,1,-14,-13,0,362
2075,50,2,4,38,99,North Dakota,Walsh County,11119,11126,11114,-12,26,16,10,1,-23,-22,0,332
